timestamp,task,model,dataset,k,protected_attr,ablation,seed,repair_metric_name,repair_metric_before,repair_metric_after,acc_before,acc_after,modified_params,modified_params_ratio,loc_time,ver_time,repair_time,total_time,alpha,rho_l,k,C24,C25
2026-06-27 01:50:17,Fairness,NN8,census,3,age,full,1,IDR,0.1730,0.1820,0.8840,0.8770,-5.20,10.37,0.00,7.23,17.60,3.00,42.00,0.00,0.00,0.0000,
2026-06-27 01:52:01,Fairness,NN8,census,4,age,full,1,IDR,0.1730,0.0270,0.8840,0.8050,84.39,8.94,0.00,7.65,16.59,4.00,42.00,0.00,0.00,0.0000,
2026-06-27 01:53:25,Fairness,NN8,census,5,age,full,1,IDR,0.1730,0.0290,0.8840,0.8090,83.24,8.87,0.00,9.18,18.06,5.00,42.00,0.00,0.00,0.0000,
2026-06-27 01:55:30,Fairness,NN8,census,6,age,full,1,IDR,0.1730,0.0240,0.8840,0.8060,86.13,11.06,0.00,12.35,23.40,6.00,42.00,0.00,0.00,0.0000,
2026-06-27 01:56:50,Fairness,NN8,census,7,age,full,1,IDR,0.1730,0.0270,0.8840,0.8110,84.39,9.32,0.00,7.75,17.06,7.00,42.00,0.00,0.00,0.0000,
2026-06-27 01:58:10,Fairness,NN8,census,8,age,full,1,IDR,0.1730,0.0310,0.8840,0.8130,82.08,9.54,0.00,7.64,17.17,8.00,42.00,0.00,0.00,0.0000,
2026-06-27 01:59:36,Fairness,NN8,census,9,age,full,1,IDR,0.1730,0.0290,0.8840,0.8130,83.24,9.29,0.00,10.26,19.55,9.00,42.00,0.00,0.00,0.0000,
2026-06-27 02:01:13,Fairness,NN8,census,10,age,full,1,IDR,0.1730,0.0280,0.8840,0.8130,83.82,9.03,0.00,8.49,17.52,10.00,42.00,0.00,0.00,0.0000,
2026-06-27 02:13:01,Backdoor,NN2,MNIST,1,none,full,0,ASR,100.0000,0.0253,99.5600,99.0400,13,0.000016,8.50,0.00,29.29,37.79,,NULL,NULL,NULL,NULL
2026-06-27 02:14:06,Backdoor,NN2,MNIST,2,none,full,0,ASR,100.0000,0.0223,99.5600,99.1400,16,0.000019,18.00,0.00,29.81,47.81,,NULL,NULL,NULL,NULL
2026-06-27 02:15:23,Backdoor,NN2,MNIST,3,none,full,0,ASR,100.0000,0.0123,99.5600,99.9600,19,0.000023,21.42,0.00,35.72,57.14,,NULL,NULL,NULL,NULL
2026-06-27 02:16:29,Backdoor,NN2,MNIST,4,none,full,0,ASR,100.0000,0.0891,99.5600,99.5400,22,0.000027,16.88,0.00,29.08,45.96,,NULL,NULL,NULL,NULL
2026-06-27 02:17:35,Backdoor,NN2,MNIST,5,none,full,0,ASR,100.0000,0.0673,99.5600,99.6600,25,0.000030,16.78,0.00,30.40,47.18,,NULL,NULL,NULL,NULL
2026-06-27 02:18:46,Backdoor,NN2,MNIST,6,none,full,0,ASR,100.0000,0.0004,99.5600,99.5800,28,0.000034,19.05,0.00,33.61,52.66,,NULL,NULL,NULL,NULL
2026-06-27 02:19:27,Backdoor,NN2,MNIST,7,none,full,0,ASR,100.0000,0.0000,99.5600,99.5000,31,0.000038,14.60,0.00,10.87,25.47,,NULL,NULL,NULL,NULL
2026-06-27 02:20:13,Backdoor,NN2,MNIST,8,none,full,0,ASR,100.0000,0.0000,99.5600,99.5100,34,0.000041,17.04,0.00,19.56,36.59,,NULL,NULL,NULL,NULL
2026-06-27 02:21:18,Backdoor,NN2,MNIST,9,none,full,0,ASR,100.0000,0.0005,99.5600,99.5200,37,0.000045,21.18,0.00,25.01,46.19,,NULL,NULL,NULL,NULL
2026-06-27 02:21:57,Backdoor,NN2,MNIST,10,none,full,0,ASR,100.0000,0.0003,99.5600,99.4500,40,0.000049,12.83,0.00,14.93,27.76,,NULL,NULL,NULL,NULL
2026-06-27 02:22:27,Backdoor,NN2,MNIST,12,none,full,0,ASR,100.0000,0.0002,99.5600,99.8800,46,0.000056,8.96,0.00,10.57,19.53,,NULL,NULL,NULL,NULL
